affiliation	freq	lat	lng
Bank of Spain	438	40.4186253	-3.6944076
Bank of the Republic	439	37.1179004	-93.4720499
Bankstown Lidcombe Hospital	403	-33.9331243	151.0208318
Bankura Sammilani Medical College	385	23.2341044	87.0359592
Bannari Amman Institute of Technology, Sathy	1266	11.496197	77.27676
Banner Alzheimer's Institute, Phoenix, AZ, USA	269	33.4631424	-112.0617334
Banner Alzheimer's Institute, Phoenix, Arizona, United States	214	33.4631424	-112.0617334
Banner Health	255	40.6123753	-103.221794
Banner Sun Health Research Institute	650	33.602928	-112.285657
Banner Sun Health Research Institute, Sun City, AZ, USA	162	33.602928	-112.285657
Banner Sun Health Research Institute, Sun City, Arizona, United States	130	33.602928	-112.285657
Banque de France	588	40.7740503	-73.9655322
Banyu Pharmaceutical Co., Ltd. (Tokyo, JP)	492	35.6803997	139.7690174
Banyu Tsukuba Research Institute	104	36.0835255	140.0764454
Baoji Petroleum Steel Pipe Co	102	34.352031	107.202882
Baoji University of Arts and Sciences	1906	34.348444	107.160648
Baoshan Iron & Steel Co., Ltd. (No.885 Fujin Road Baoshan District, Shanghai 201900, CN)	170	31.409448	121.4602079
Baoshan Iron & Steel Co., Ltd. (Shanghai, CN)	151	31.230416	121.473701
Baotou 014010,China)	131	40.6658927	109.8191344
Baotou 014030)	740	40.6650955	109.8866187
Bapatla Engineering College	213	15.8902495	80.442041
Baptist Health	498	34.7442648	-92.3808258
Baptist Health System	110	29.4390481	-98.4278333
Baptist Hospital of Miami	857	25.6870576	-80.33634669999999
Baptist Medical Center of Oklahoma	121	35.5292451	-97.57567979999999
Baptist Memorial Hospital-Memphis	2515	35.1288553	-89.8593899
Bapuji Institute of Engineering & Technology	122	14.4449237	75.90172629999999
Baqai Medical University	356	24.9879298	67.21402739999999
Baqiyatallah Medical Sciences University	104	35.7531079	51.3930434
Baqiyatallah University of Medical Sciences	3449	35.7531079	51.3930434
Bar-Ilan University	22688	32.0691989	34.8430876
Baranov Central Institute of Aviation Motors	111	N/A	N/A
Barasat Government College	143	22.717362	88.48050459999999
Barber-Colman Company (Rockford, IL)	161	42.2598978	-89.0984881
Barcelona Biomedical Research Park	673	41.3852331	2.194245500000001
Barcelona Graduate School of Economics	409	41.389712	2.189701
Barcelona Supercomput. Center, Barcelona, Spain	289	41.38939970000001	2.116153
Barcelona Supercomputing Center	1906	N/A	N/A
Barcelona, Spain	1654	41.3850639	2.1734035
Barclays Investment Bank	169	40.7605401	-73.98290999999999
Barco	104	33.6477563	-97.1533548
Bard College	1021	42.0203897	-73.91005439999999
Bard College at Simon's Rock	158	42.207976	-73.378238
Bardin Central Research Institute for the Iron and Steel Industry	103	N/A	N/A
Bardin Central Research Institute of Ferrous Metallurgy	378	N/A	N/A
Bardin Central Research Institute of Ferrous Metallurgy (TsNIIchermet)	400	N/A	N/A
Bareilly College	254	28.3561266	79.42409479999999
Bari, Italy	273	41.1171432	16.8718715
Barkatullah University	1106	23.2024513	77.456214
Barking, Havering and Redbridge University Hospitals NHS Trust	222	N/A	N/A
Barmag AG (Remscheid, DE)	312	51.1787418	7.1896963
Barmag Barmer Maschinenfabrik Aktiengesellschaft (Wuppertal, DT)	119	25.7531537	71.4180622
Barmag, Barmer Maschf	108	25.7531537	71.4180622
Barnard College	1280	40.8090974	-73.9639632
Barnardo's	135	N/A	N/A
Barndom, ungdom og familielivsforskning	100	N/A	N/A
Barnes-Jewish Hospital	2015	38.63570139999999	-90.264764
Barnet Hospital	289	51.6506333	-0.2144865
Barnsley Hospital NHS Foundation Trust	218	53.5583075	-1.4995781
Baroda Medical College	614	22.3043785	73.19182459999999
Baroid Technology, Inc. (Houston, TX)	106	29.786527	-95.27757679999999
Barretos Cancer Hospital	177	-20.5818193	-48.5688292
Barrick Gold	114	48.666667	-86.28333289999999
Barrow Neurological Institute	2461	33.4820262	-112.0791426
Barry University	1025	25.8788664	-80.1983655
Barts Health NHS Trust	2865	51.5178708	-0.0588687
BartÄ±n University	639	N/A	N/A
Baruch College	1721	40.7404873	-73.9831567
Barwon Health	1012	-38.15210400000001	144.365341
Barzilai Medical Center	1009	31.6619111	34.5597697
Bascom Palmer Eye Institute	2724	25.791067	-80.2106747
Basel	863	47.5595986	7.5885761
Basel Institute for Immunology	1273	N/A	N/A
Basel, 	666	47.5595986	7.5885761
Basel, Anstalt fÃ¼r Anorganische Chemie	210	N/A	N/A
Basel, Anstalt fÃ¼r Organische Chemie	229	N/A	N/A
Basel, Anstalt fÃ¼r anorganische Chemie	167	N/A	N/A
Basel, Schweiz	718	47.5595986	7.5885761
Basel, Switzerland	850	47.5595986	7.5885761
Basell Poliolefine Italia S.r.l. (Via Pergolesi 25, 20124 Milano, IT)	153	45.485507	9.2088945
Basell Poliolefine Italia S.r.l. (Via Soperga 14/A, 20127 Milano, IT)	182	45.4873837	9.2092254
Basell Poliolefine Italia s.r.l. (Milan, IT)	141	45.5234078	9.231158899999999
Basell Polyolefine GmbH (BrÃ¼hler Strasse 60, 50389 Wesseling, DE)	458	N/A	N/A
Basell Polyolefine GmbH (Wesseling, 50389, DE)	258	50.8330548	6.966959999999999
Basell Polyolefine GmbH (Wesseling, DE)	594	50.8330548	6.966959999999999
Basf Aktiengesellschaft (Ludwigshafen, DE)	596	49.49501799999999	8.434130999999999
Basf, SE (67056 Ludwigshafen, DE)	8557	49.49501799999999	8.434130999999999
Bashkir Scientific-Research Institute for Petroleum Processing (BashNII NP), USSR	311	N/A	N/A
Bashkir State Medical University	321	54.7201265	55.9329461
Bashkir State Medical University, Ufa, Russia	142	54.7211542	55.9442251
Bashkir State University	1329	54.7201265	55.9329461
Bashkortostan State University	107	54.7201265	55.9329461
Bashkortostan State University, Ufa, Russia	114	54.7201265	55.9329461
Basic Medical Sciences	160	33.4521305	-112.0668235
Basic Res. Lab., Electron. & Telecommun. Res. Inst., Daejeon, South Korea	197	36.3504119	127.3845475
Basic Research Division	305	40.5976369	-74.1421854
Basic Research Laboratories	155	40.5976369	-74.1421854
Basic Science and Craniofacial Biology	694	34.0626564	-118.2000177
Basic and Applied Sciences for Engineering	729	27.9500263	-82.5370152
Basic and Clinical Neuroscience	779	N/A	N/A
Basildon and Thurrock University Hospitals NHS Foundation Trust	110	51.5581745	0.4522163999999999
Basque Center for Applied Mathematics	655	43.26681809999999	-2.9302701
Basque Center for Materials, Applications and Nanostructures	186	43.3327032	-2.9702628
Basque Government	435	48.1229234	-69.1731364
Basso Industry Corp. (Taichung, TW)	106	24.1477358	120.6736482
Bastyr University	323	47.729951	-122.2519219
Bates College	1242	44.1057216	-70.2021865
Batesville Casket Company, Inc. (Batesville, IN)	121	39.2916063	-85.1943598
Batesville Services, Inc. (Batesville, IN, US)	121	39.29241950000001	-85.2244903
Bath	118	38.9534516	-94.7205518
Bath & Body Works, Inc. (Reynoldsburg, OH)	122	39.93888	-82.7861843
Bath Spa University	755	51.37555529999999	-2.4382603
Batman University	384	37.7873005	41.06279139999999
Battelle Memorial Institute	11965	46.3451946	-119.2792296
Battenfeld Extrusionstechnik GmbH (Bad Oeynhausen, 32547, DE)	101	52.20561	8.813305
Battenfeld Technologies, Inc. (Columbia, MO, US)	154	38.923657	-92.29263399999999
Battle Hospital	106	51.4493503	-0.9570373999999999
Batts, Inc. (Zeeland, MI)	100	39.9952524	-86.62005359999999
BatÄ± Akdeniz TarÄ±msal AraÅtÄ±rma EnstitÃ¼sÃ¼	172	N/A	N/A
Bauhaus University, Weimar	2182	50.9745958	11.3290373
Bauman Moscow State Technical University	2346	55.7659244	37.6855946
Bauman State Technical University	405	55.7659244	37.6855946
Bauman State Technical University, Moscow, Russia	162	55.7659244	37.6855946
Bausch & Lomb	1321	38.5646466	-90.4619411
Bavarian Academy of Sciences and Humanities	160	48.14158	11.58026
Bavarian Forest National Park	240	48.9595423	13.3948911
Bavarian Health and Food Safety Authority	117	49.5666625	11.0068869
Bavarian Nordic A/S (Kvistgaard, DK)	113	55.9991729	12.5092757
Baxter International	6679	40.122268	-75.51293600000001
Bay Networks, Inc. (Santa Clara, CA)	157	37.449976	-122.172932
Bayburt University	297	40.2501473	40.2301473
Baycrest Hospital	125	43.7300068	-79.4342381
Bayer	23335	39.0129379	-94.7327541
Bayer Corporation	3975	39.1221077	-94.47419269999999
Bayer HealthCare Pharmaceuticals	3851	37.8595707	-122.2955153
Bayer MaterialScience	208	39.9716454	-82.47523939999999
Bayer Schering Pharma AG	1037	39.0129379	-94.7327541
Bayerische Motorenwerke Aktiengesellschaft (Petuelring 130, 80809 MÃ¼nchen, DE)	139	N/A	N/A
Bayerisches Landesamt fÃ¼r Gesundheit und Lebensmittelsicherheit	136	N/A	N/A
Bayero University Kano	2226	11.9836347	8.475333599999999
Baylor College of Medicine	83445	29.71052899999999	-95.39624099999999
Baylor University	17230	31.5497007	-97.1143046
Baylor University Medical Center	5767	32.7893433	-96.7795154
Bayreuth	122	49.9456399	11.5713346
Bayreuth, Deutschland	139	49.9456399	11.5713346
Bayreuth, Laboratorium fÃ¼r Anorganische Chemie der UniversitÃ¤t	104	N/A	N/A
Baystate Medical Center	2555	42.1217226	-72.60311229999999
BaÅkent University	12785	N/A	N/A
Bear Creek Gardens, Inc. (Medford, OR)	267	42.3206332	-122.8521825
BearingPoint	104	41.257374	-95.9374304
Beatrice Foods Co. (Chicago, IL)	135	41.8781136	-87.6297982
Beatson Institute for Cancer Research	197	37.7654696	-122.3900568
Beatson West of Scotland Cancer Centre	579	55.8814442	-4.312346199999999
Beaujon Hospital	1652	48.9081203	2.3104656
Beaumont Health	1329	42.6198244	-83.0932583
Beaumont Hospital	11026	42.5141522	-83.1924064
Bebington, UK	105	53.3530146	-3.0075315
Bechtel	457	35.9961876	-84.23297579999999
Bechtel BWXT Idaho, LLC (Idaho Falls, ID)	206	43.5427278	-111.8431068
Bechtel Power Corporation, Frederick, MD	122	38.926172	-77.245195
Beckhoff Automation GmbH, 33415 (DE)	110	51.8789823	8.472760000000001
Beckman Coulter	1765	32.9120984	-96.9869949
Beckman Laser Institute (United States)	167	33.6439689	-117.849921
Beckman Laser Institute and Medical Clinic (USA)	121	33.6439689	-117.849921
Beckman Laser Institute and Medical Clinic (United States)	594	33.6439689	-117.849921
Beckman Research Institute	4403	34.1408834	-117.9914117
Becton Dickinson	1935	41.4044994	-99.6298228
Bedford College	776	52.1331722	-0.4678691
Bedford Institute of Oceanography	4152	44.6830036	-63.61162299999999
Beecham Group Limited (GB2)	273	N/A	N/A
Beecham Group p.l.c. (Brentford, GB2)	109	N/A	N/A
Beecham Group p.l.c. (GB2)	192	N/A	N/A
Beecham Pharmaceuticals Research Division	108	N/A	N/A
Beer-Sheva, Israel	121	31.252973	34.791462
Beersma lab	469	N/A	N/A
Begum Rokeya University	114	25.7180329	89.2592081
Behala College	104	22.50806	88.3076066
Behavioral Neuroscience	390	34.0639551	-118.3765348
Behavioral Recognition Systems, Inc. (Houston, TX, US)	175	29.7604267	-95.3698028
Behavioral Science	1157	39.0509057	-95.6776575
Behr	1453	33.1879621	-97.09741729999999
Behr GmbH & Co. KG	856	32.8343906	-97.3190371
Behringwerke Aktiengesellschaft (Marburg, DE)	301	50.8193893	8.748983899999999
Beicip-Franlab	177	29.7466539	-95.60654339999999
Beiersdorf	1158	39.3145285	-84.4515608
Beiersdorf Aktiengesellschaft (Hamburg, DE)	168	53.58208	9.9611
Beiersdorf Aktiengesellschaft (Unnastrasse 48, 20245 Hamburg, DE)	102	53.5794582	9.9600324
Beiersdorf Aktiengesellschaft (Unnastrasse 48, Hamburg, 20245, DE)	241	53.5794582	9.9600324
Beifang University of Nationalities	421	38.496481	106.113116
Beihang Univeisity	105	39.98360599999999	116.348778
Beihang University	49935	39.98360599999999	116.348778
Beihua University	3963	43.808842	126.56335
Beijing	124	39.90419989999999	116.4073963
Beijing 100083, China)	191	39.9891783	116.3396433
Beijing 100083,China)	112	39.9891783	116.3396433
Beijing 302 Hospital	153	39.88641	116.279645
Beijing Academy of Agriculture and Forestry Sciences	787	39.943862	116.287249
Beijing Aeronautical Manufacturing Technology Research Institute	282	39.90419989999999	116.4073963
Beijing Aerospace Control Center	118	39.90419989999999	116.4073963
Beijing BOE Optoelectronics Technology Co., Ltd. (Beijing, CN)	133	39.9768871	116.4919094
Beijing Boe Optoelectronics Technology Co., Ltd. (Beijing, CN)	267	39.9768871	116.4919094
Beijing Cent. Cryst. Res. Dev., Tech. Inst. Phys. Chem., Chin. Acad. Sci., Beijing 100190, Peop. Rep. China	105	39.983466	116.326869
Beijing Chao-Yang Hospital	726	39.9268186	116.4524682
Beijing City University	335	40.0903772	116.2523409
Beijing Computational Science Research Center	103	40.014177	116.328614
Beijing Computational Science Research Center, Beijing 100084, China	103	40.014177	116.328614
Beijing Computational Science Research Center, Beijing 100193, China	102	40.014177	116.328614
Beijing Electronic Science and Technology Institute	462	39.836859	116.280428
Beijing Foreign Studies University	681	39.955652	116.304948
Beijing Forestry University	11189	40.001699	116.346324
Beijing General Research Institute for Nonferrous Metals	131	39.9664953	116.3712062
Beijing General Research Institute of Mining and Metallurgy	290	N/A	N/A
Beijing General Research Institute of Mining and Metallurgy,Beijing 100044,China)	284	39.9357169	116.3259546
Beijing Genomics Institute	594	N/A	N/A
Beijing Hospital	198	39.903609	116.415401
Beijing Information Science & Technology University	3180	40.0433204	116.3418109
Beijing Inst. of Control Eng., Beijing, China	139	39.964431	116.310319
Beijing Institute of Aeronautical Materials	1290	40.034891	116.206187
Beijing Institute of Aeronautical Materials (BIAM)	209	39.90419989999999	116.4073963
Beijing Institute of Aeronautical Materials, Beijing 100095, China	291	39.980932	116.353453
Beijing Institute of Aeronautical Materials,Beijing 100095,China)	490	39.980932	116.353453
Beijing Institute of Basic Medical Sciences	224	39.8502559	116.3793106
Beijing Institute of Biotechnology	286	39.964431	116.310319
Beijing Institute of Biotechnology, Beijing 100071, China	125	39.8681383	116.2691721
Beijing Institute of Biotechnology, Beijing, China	215	39.964431	116.310319
Beijing Institute of Clothing Technology	1010	39.974575	116.430616
Beijing Institute of Control Engineering	217	39.979456	116.3284567
Beijing Institute of Control Engineering (China)	110	39.93532099999999	116.342721
Beijing Institute of Control Engineering, Beijing, China	111	39.979456	116.3284567
Beijing Institute of Control Engineering,Beijing 100190,China)	118	39.979456	116.3284567
Beijing Institute of Education	271	39.9628217	116.3799909
Beijing Institute of Foreign Trade	1907	40.053959	116.440048
Beijing Institute of Genomics	1804	N/A	N/A
Beijing Institute of Graphic Communication	2680	39.743883	116.330134
Beijing Institute of Graphic Communication,Beijing 102600,China)	480	39.743883	116.330134
Beijing Institute of Machinery	401	40.037426	116.349209
Beijing Institute of Microbiology and Epidemiology	666	39.90419989999999	116.4073963
Beijing Institute of Petrochemical Technology	1426	39.746806	116.325984
Beijing Institute of Pharmacology and Toxicology	377	39.90419989999999	116.4073963
Beijing Institute of Pharmacology and Toxicology, Beijing 100850, China	382	39.90419989999999	116.4073963
Beijing Institute of Pharmacology and Toxicology, Beijing, China	172	39.90419989999999	116.4073963
Beijing Institute of Radiation Medicine	827	39.91068509999999	116.4148846
Beijing Institute of Radiation Medicine, Beijing 100850, China	342	39.90419989999999	116.4073963
Beijing Institute of Radiation Medicine, Beijing 100850, PR China	117	39.90419989999999	116.4073963
Beijing Institute of Radiation Medicine, Beijing, China	309	39.911431	116.41481
Beijing Institute of Space Mechanics and Electricity (China)	654	39.90419989999999	116.4073963
Beijing Institute of Spacecraft Environment Engineering	136	39.90419989999999	116.4073963
Beijing Institute of Spacecraft System Engineering	186	39.90419989999999	116.4073963
Beijing Institute of Spacecraft System Engineering,Beijing 100094,China)	234	40.07042089999999	116.238706
Beijing Institute of Technology	39077	39.964431	116.310319
Beijing Institute of Tracking and Telecommunications Technology	254	39.90419989999999	116.4073963
Beijing Institute of Transfusion Medicine	128	39.90419989999999	116.4073963
Beijing International Studies University	439	39.909814	116.562747
Beijing Jiao Tong University	172	39.952371	116.347005
Beijing Jiaotong University	21225	39.952371	116.347005
Beijing Jishuitan Hospital	1483	39.94433799999999	116.376256
Beijing Key Lab. of High Voltage & EMC, North China Electr. Power Univ., Beijing, China	171	40.0897592	116.3097968
Beijing Language and Culture University	777	39.9957056	116.3454224
Beijing Lenovo Software Ltd. (Beijing, CN)                #N#                            Lenovo (Beijing) Co., Ltd. (Beijing, CN)	143	39.90419989999999	116.4073963
Beijing Lenovo Software Ltd. (Beijing, CN)                #N#                            Lenovo (Beijing) Limited (Beijing, CN)	128	39.90419989999999	116.4073963
Beijing Municipal Research Institute of Environmental Protection	103	39.90419989999999	116.4073963
Beijing Nat. Lab. for Condensed Matter Phys., Inst. of Phys., Beijing, China	119	39.98402129999999	116.3276521
Beijing Natl. Lab. Mol. Sci., Inst. Chem., Chin. Acad. Sci., Beijing 100080, Peop. Rep. China	146	39.989428	116.32201
Beijing Natl. Lab. Mol. Sci., Inst. Chem., Chin. Acad. Sci., Beijing 100190, Peop. Rep. China	420	39.983466	116.326869
Beijing Normal University	35178	39.9619537	116.3662615
Beijing Polytechnic	118	39.958903	116.122505
Beijing Polytechnic Univ. (China)	350	39.871611	116.479529
Beijing Research Institute of Coal Chemistry,China Coal Research Institute,Beijing 100013,China)	120	39.962759	116.428511
Beijing Research Institute of Uranium Geology	208	39.90419989999999	116.4073963
Beijing Research Institute of Uranium Geology,Beijing 100029,China)	159	39.97799089999999	116.4120014
Beijing Satellite Navigation Center	257	39.90419989999999	116.4073963
Beijing Sifang Automation Co	113	36.742719	3.1796642
Beijing Sport University	998	40.02412	116.317813
Beijing Technology and Business University	4961	39.720361	116.170043
Beijing Tongren Hospital	766	39.8969653	116.4229161
Beijing Union University	3851	39.918709	116.372004
Beijing University of Chemical Technology	20888	39.970954	116.421053
Beijing University of Chinese Medicine	7718	39.971062	116.427603
Beijing University of Civil Engineering and Architecture	2383	39.93532099999999	116.342721
Beijing University of Posts and Telecommunications	27760	39.962796	116.358103
Beijing University of Technology	24819	39.871611	116.479529
Beijing Vocational College of Agriculture	120	39.772604	116.224985
Beijing Wuzi University	844	39.929052	116.638826
Beijing, China	814	39.90419989999999	116.4073963
Beijing, China, People's Republic of	395	39.90419989999999	116.4073963
Beirut Arab University	1004	33.8728994	35.4969011
Beirut, Lebanon	187	33.8937913	35.5017767
Bekaert	154	36.354172	-94.16541099999999
Belanger, Inc. (Northville, MI)	110	42.4320648	-83.4729624
Belanger, Inc. (Northville, MI, US)	119	42.4320648	-83.4729624
Belarus Academy of Sciences	186	53.92054	27.598327
Belarus State Technological University	105	53.891427	27.5597439
Belarus State Technological University, Minsk, Belarus	153	53.891427	27.5597439
Belarus State Univ. (Belarus)	156	53.8938988	27.5460609
Belarus State University	391	53.8938988	27.5460609
Belarus State University, Minsk, Belarus	146	53.8938988	27.5460609
Belarusian National Technical University	436	53.9210216	27.5930322
Belarusian State Medical University	327	53.861487	27.4850439
Belarusian State Technological University	253	53.891427	27.5597439
Belarusian State University	4493	53.8938988	27.5460609
Belarusian State University of Informatics and Radioelectronics	1269	53.9188117	27.5937053
Belarussian Academy of Sciences	560	53.92054	27.598327
Belarussian State Technological University	169	53.891427	27.5597439
Belarussian State Technological University, Minsk, Belarus	188	53.891427	27.5597439
Belarussian State Univ. (Belarus)	130	53.8938988	27.5460609
Belarussian State University	665	53.8938988	27.5460609
Belarussian State University of Informatics and Radioelectronics	100	53.9188117	27.5937053
Belarussian State University of Informatics and Radioelectronics, Minsk, Belarus	121	53.9188117	27.5937053
Belarussian State University, Minsk, Belarus	435	53.8938988	27.5460609
Belfast	270	54.59728500000001	-5.93012
Belfast City Hospital	3323	54.5878251	-5.9422198
Belfast Health and Social Care Trust	1541	54.6039298	-5.9433343
Belfast School of Architecture & the Be	262	54.59728500000001	-5.93012
Belfast School of Art	114	N/A	N/A
